timestamp,image_key,orig_size,new_size,proc_ms
2025-11-24T15:58:12.267168,dog_0130.jpg,55785,62552,97.24
2025-11-24T15:58:12.394754,dog_0131.jpg,80644,75425,115.60
2025-11-24T15:58:12.504390,dog_0132.jpg,34041,43809,100.40
2025-11-24T15:58:12.601563,dog_0133.jpg,50441,67374,92.99
2025-11-24T15:58:12.696240,dog_0134.jpg,18792,30766,86.02
2025-11-24T15:58:12.800939,dog_0135.jpg,46638,70166,99.62
2025-11-24T15:58:12.917134,dog_0136.jpg,49271,55327,107.24
2025-11-24T15:58:13.008650,dog_0137.jpg,56339,49415,85.61
2025-11-24T15:58:13.100298,dog_0138.jpg,13382,37733,89.65
2025-11-24T15:58:13.211141,dog_0139.jpg,38326,58788,98.25
2025-11-24T15:58:13.324960,dog_0140.jpg,36146,55222,109.80
2025-11-24T15:58:13.432071,dog_0141.jpg,41686,49276,99.40
2025-11-24T15:58:13.546804,dog_0142.jpg,75275,80542,109.76
2025-11-24T15:58:13.667450,dog_0143.jpg,57142,56202,103.39
2025-11-24T15:58:13.773059,dog_0144.jpg,32069,56209,98.32
2025-11-24T15:58:13.903414,dog_0145.jpg,35654,45608,123.20
2025-11-24T15:58:14.040330,dog_0146.jpg,50153,64464,124.95
2025-11-24T15:58:14.233837,dog_0147.jpg,9997,36638,188.75
2025-11-24T15:58:14.329940,dog_0148.jpg,72560,93281,88.56
2025-11-24T15:58:14.435878,dog_0149.jpg,8128,34846,97.45
2025-11-24T15:58:14.631236,dog_0150.jpg,50904,73877,187.01
2025-11-24T15:58:14.722513,dog_0151.jpg,19850,57404,84.96
2025-11-24T15:58:14.825356,dog_0152.jpg,37753,66682,92.62
2025-11-24T15:58:14.934159,dog_0153.jpg,52444,66400,106.10
2025-11-24T15:58:15.059167,dog_0154.jpg,35008,50610,113.83
2025-11-24T15:58:15.179281,dog_0155.jpg,37361,45213,110.81
2025-11-24T15:58:15.304790,dog_0156.jpg,67131,73123,118.59
2025-11-24T15:58:15.409431,dog_0157.jpg,17944,50704,101.96
2025-11-24T15:58:15.506802,dog_0158.jpg,2773,29846,89.44
2025-11-24T15:58:15.616743,dog_0159.jpg,51637,51515,105.74
2025-11-24T15:58:15.738895,dog_0160.jpg,66261,54524,108.23
2025-11-24T15:58:15.859604,dog_0161.jpg,76168,57839,112.64
2025-11-24T15:58:15.961572,dog_0162.jpg,36037,61179,94.98
2025-11-24T15:58:16.075925,dog_0163.jpg,60398,59339,102.94
2025-11-24T15:58:16.191654,dog_0164.jpg,50650,61137,110.88
2025-11-24T15:58:16.334001,dog_0165.jpg,47979,61613,133.79
2025-11-24T15:58:16.426408,dog_0166.jpg,20956,39154,85.58
2025-11-24T15:58:16.530474,dog_0167.jpg,15810,37626,98.18
2025-11-24T15:58:16.652504,dog_0168.jpg,35185,64351,119.14
2025-11-24T15:58:16.784441,dog_0169.jpg,54049,80979,122.45
2025-11-24T15:58:16.963015,dog_0170.jpg,55867,66897,168.92
2025-11-24T15:58:17.052607,dog_0171.jpg,36240,51167,83.64
2025-11-24T15:58:17.150686,dog_0172.jpg,32873,44532,98.69
2025-11-24T15:58:17.274702,dog_0173.jpg,64631,73627,113.89
2025-11-24T15:58:17.378704,dog_0174.jpg,19662,50497,92.62
2025-11-24T15:58:17.470697,dog_0175.jpg,64614,70468,82.99
2025-11-24T15:58:17.570843,dog_0176.jpg,24317,61164,94.05
2025-11-24T15:58:17.731946,dog_0177.jpg,11292,35712,150.01
2025-11-24T15:58:17.850061,dog_0178.jpg,9931,43999,111.46
2025-11-24T15:58:17.999960,dog_0179.jpg,28281,42485,144.80
2025-11-24T15:58:18.140582,dog_0180.jpg,69989,65142,136.90
2025-11-24T15:58:18.248352,dog_0181.jpg,88399,74313,99.34
2025-11-24T15:58:18.326130,dog_0182.jpg,64336,62558,72.78
2025-11-24T15:58:18.383317,dog_0183.jpg,80909,73974,57.05
2025-11-24T15:58:18.464783,dog_0184.jpg,27364,47549,69.35
2025-11-24T15:58:18.516650,dog_0185.jpg,30340,45674,47.84
2025-11-24T15:58:18.584548,dog_0186.jpg,91841,81907,63.17
2025-11-24T15:58:18.649946,dog_0187.jpg,6651,33602,59.47
2025-11-24T15:58:18.708418,dog_0188.jpg,43807,81991,54.05
2025-11-24T15:58:18.776630,dog_0189.jpg,24609,42368,57.10
2025-11-24T15:58:18.928024,dog_0190.jpg,31781,69007,147.45
2025-11-24T15:58:18.983318,dog_0191.jpg,20393,48109,51.47
2025-11-24T15:58:19.074423,dog_0192.jpg,45170,58141,85.02
2025-11-24T15:58:19.199994,dog_0193.jpg,42481,48736,102.28
2025-11-24T15:58:19.272901,dog_0194.jpg,16279,40013,67.49
2025-11-24T15:58:19.327431,dog_0195.jpg,38101,74195,51.52
2025-11-24T15:58:19.394229,dog_0196.jpg,27616,43009,59.33
2025-11-24T15:58:19.459941,dog_0197.jpg,24448,54398,62.42
2025-11-24T15:58:19.562145,dog_0198.jpg,67230,57632,93.22
2025-11-24T15:58:19.668993,dog_0199.jpg,14856,37998,99.64
2025-11-24T15:58:19.781861,dog_0200.jpg,36610,53166,105.86
2025-11-24T15:58:19.868891,dog_0201.jpg,15109,40540,83.66
2025-11-24T15:58:20.011000,dog_0202.jpg,14318,43330,112.54
2025-11-24T15:58:20.108709,dog_0203.jpg,7729,31388,97.95
2025-11-24T15:58:20.239327,dog_0204.jpg,44623,55542,87.28
2025-11-24T15:58:20.337579,dog_0205.jpg,56852,66798,79.79
2025-11-24T15:58:20.406392,dog_0206.jpg,26092,47018,66.01
2025-11-24T15:58:20.484313,dog_0207.jpg,10446,38204,68.42
2025-11-24T15:58:20.574007,dog_0208.jpg,44937,49562,85.32
2025-11-24T15:58:20.659761,dog_0209.jpg,67526,64790,81.36
2025-11-24T15:58:20.744319,dog_0210.jpg,41192,49066,73.72
2025-11-24T15:58:20.825114,dog_0211.jpg,25152,42669,77.60
2025-11-24T15:58:20.915792,dog_0212.jpg,60318,66017,82.55
2025-11-24T15:58:20.993361,dog_0213.jpg,45953,66266,72.31
2025-11-24T15:58:21.220353,dog_0214.jpg,48263,63915,221.73
2025-11-24T15:58:21.309408,dog_0215.jpg,40230,39793,81.15
2025-11-24T15:58:21.435384,dog_0216.jpg,44946,79976,114.99
2025-11-24T15:58:21.537481,dog_0217.jpg,30727,34767,97.02
2025-11-24T15:58:21.628375,dog_0218.jpg,56263,61434,89.43
2025-11-24T15:58:21.742496,dog_0219.jpg,57093,65974,104.76
2025-11-24T15:58:21.868511,dog_0220.jpg,42493,49567,120.82
2025-11-24T15:58:21.998317,dog_0221.jpg,81636,72666,123.13
2025-11-24T15:58:22.101448,dog_0222.jpg,52272,65986,100.88
2025-11-24T15:58:22.215957,dog_0223.jpg,53507,68814,102.14
2025-11-24T15:58:22.314563,dog_0224.jpg,61012,82603,89.08
2025-11-24T15:58:22.429974,dog_0225.jpg,35418,54052,106.83
2025-11-24T15:58:22.542692,dog_0226.jpg,11331,39351,104.59
2025-11-24T15:58:22.650091,dog_0227.jpg,30468,40812,93.08
2025-11-24T15:58:22.754520,dog_0228.jpg,41353,49566,97.11
2025-11-24T15:58:22.870158,dog_0229.jpg,32166,68887,107.87
2025-11-24T15:58:23.052268,dog_0230.jpg,65911,81873,169.27
2025-11-24T15:58:23.189850,dog_0231.jpg,19131,44490,124.91
2025-11-24T15:58:23.315460,dog_0232.jpg,58595,56263,118.60
2025-11-24T15:58:23.415282,dog_0233.jpg,55267,64703,90.91
2025-11-24T15:58:23.516726,dog_0234.jpg,27846,49696,95.16
2025-11-24T15:58:23.594712,dog_0235.jpg,25889,49256,74.68
2025-11-24T15:58:23.708173,dog_0236.jpg,32935,38575,101.87
2025-11-24T15:58:23.793820,dog_0237.jpg,80604,82801,80.43
2025-11-24T15:58:23.886838,dog_0238.jpg,56131,54428,87.00
2025-11-24T15:58:23.986809,dog_0239.jpg,30833,46364,91.06
2025-11-24T15:58:24.060874,dog_0240.jpg,22026,48106,66.29
2025-11-24T15:58:24.186610,dog_0241.jpg,9881,28181,117.30
2025-11-24T15:58:24.296580,dog_0242.jpg,46155,59200,98.46
2025-11-24T15:58:24.403172,dog_0243.jpg,30280,34454,100.16
2025-11-24T15:58:24.527022,dog_0244.jpg,58339,74799,114.91
2025-11-24T15:58:24.616790,dog_0245.jpg,22669,58152,83.57
2025-11-24T15:58:24.717601,dog_0246.jpg,52108,88293,99.59
2025-11-24T15:58:24.852138,dog_0247.jpg,37376,66555,121.06
2025-11-24T15:58:25.103202,dog_0248.jpg,36000,42874,236.79
2025-11-24T15:58:25.312804,dog_0249.jpg,34272,49251,198.21
2025-11-24T15:58:25.504793,dog_0250.jpg,47739,70435,179.57
2025-11-24T15:58:25.601248,dog_0251.jpg,83614,64108,84.40
2025-11-24T15:58:25.696115,dog_0252.jpg,18291,48469,89.37
2025-11-24T15:58:25.784254,dog_0253.jpg,64207,62112,78.82
2025-11-24T15:58:25.866844,dog_0254.jpg,31338,47258,76.96
2025-11-24T15:58:25.970256,dog_0255.jpg,11558,33104,99.49
2025-11-24T15:58:26.066899,dog_0256.jpg,51525,81327,91.53
2025-11-24T15:58:26.167582,dog_0257.jpg,23683,55928,97.25
2025-11-24T15:58:26.280530,dog_0258.jpg,20417,41029,104.43
2025-11-24T15:58:26.359899,dog_0259.jpg,53043,74199,73.99
2025-11-24T15:58:26.433622,dog_0260.jpg,28167,49984,67.53
2025-11-24T15:58:26.551227,dog_0261.jpg,43556,61947,113.34
2025-11-24T15:58:26.762722,dog_0262.jpg,44226,48999,197.40
2025-11-24T15:58:26.953793,dog_0263.jpg,30275,57783,178.65
2025-11-24T15:58:27.042352,dog_0264.jpg,35378,52863,80.09
2025-11-24T15:58:27.142349,dog_0265.jpg,12425,49257,97.91
2025-11-24T15:58:27.222313,dog_0266.jpg,52254,59841,71.78
2025-11-24T15:58:27.306848,dog_0267.jpg,82513,65681,80.18
2025-11-24T15:58:27.408574,dog_0268.jpg,38410,47689,97.13
2025-11-24T15:58:27.512809,dog_0269.jpg,38969,49353,92.11
2025-11-24T15:58:27.617221,dog_0270.jpg,30636,53845,96.78
2025-11-24T15:58:27.689391,dog_0271.jpg,23882,46960,65.11
2025-11-24T15:58:27.773994,dog_0272.jpg,48866,57619,78.86
2025-11-24T15:58:27.858168,dog_0273.jpg,25494,47563,74.42
2025-11-24T15:58:27.953288,dog_0274.jpg,26953,39512,90.84
2025-11-24T15:58:28.067490,dog_0275.jpg,66723,72973,105.14
2025-11-24T15:58:28.180744,dog_0276.jpg,21582,54591,107.78
2025-11-24T15:58:28.290226,dog_0277.jpg,33825,31842,103.84
2025-11-24T15:58:28.374644,dog_0278.jpg,57636,93388,71.18
2025-11-24T15:58:28.468737,dog_0279.jpg,17986,43673,64.69
2025-11-24T15:58:28.566942,dog_0280.jpg,36373,52058,94.34
2025-11-24T15:58:28.652364,dog_0281.jpg,35279,45166,80.52
2025-11-24T15:58:28.743085,dog_0282.jpg,6496,31236,81.98
2025-11-24T15:58:28.812670,dog_0283.jpg,55489,74359,65.21
2025-11-24T15:58:28.894884,dog_0284.jpg,9498,46117,75.37
2025-11-24T15:58:29.013815,dog_0285.jpg,55530,72552,111.63
2025-11-24T15:58:29.150104,dog_0286.jpg,30464,41676,129.66
2025-11-24T15:58:29.277116,dog_0287.jpg,48335,62762,122.06
2025-11-24T15:58:29.367858,dog_0288.jpg,55332,59717,82.44
2025-11-24T15:58:29.462458,dog_0289.jpg,31006,46414,83.67
2025-11-24T15:58:29.601166,dog_0290.jpg,77624,70719,129.49
2025-11-24T15:58:29.730442,dog_0291.jpg,55533,53556,96.39
2025-11-24T15:58:29.843205,dog_0292.jpg,63802,65377,106.01
2025-11-24T15:58:29.942779,dog_0293.jpg,60459,55455,93.61
2025-11-24T15:58:30.102874,dog_0294.jpg,56157,49835,150.59
2025-11-24T15:58:30.210943,dog_0295.jpg,41126,33705,100.41
2025-11-24T15:58:30.301091,dog_0296.jpg,49673,53476,83.46
2025-11-24T15:58:30.379265,dog_0297.jpg,31528,51560,72.47
2025-11-24T15:58:30.467713,dog_0298.jpg,36758,34953,78.66
2025-11-24T15:58:30.610400,dog_0299.jpg,37307,37689,135.09
2025-11-24T15:58:30.742062,dog_0300.jpg,24656,45466,125.67
2025-11-24T15:58:30.851169,dog_0301.jpg,23085,63883,98.44
2025-11-24T15:58:30.973495,dog_0302.jpg,37987,56208,110.44
2025-11-24T15:58:31.087770,dog_0303.jpg,24799,43412,109.04
2025-11-24T15:58:31.215485,dog_0304.jpg,25569,71758,119.85
2025-11-24T15:58:31.368416,dog_0305.jpg,35090,51105,115.34
2025-11-24T15:58:31.487616,dog_0306.jpg,56384,58479,114.74
2025-11-24T15:58:31.616656,dog_0307.jpg,5737,33900,115.92
2025-11-24T15:58:31.760501,dog_0308.jpg,66043,55125,138.99
2025-11-24T15:58:31.886403,dog_0309.jpg,12623,37624,115.87
2025-11-24T15:58:31.991503,dog_0310.jpg,38213,42787,106.92
2025-11-24T15:58:32.107344,dog_0311.jpg,53795,53874,105.91
2025-11-24T15:58:32.249969,dog_0312.jpg,38533,54782,134.29
2025-11-24T15:58:32.407480,dog_0313.jpg,43250,59435,150.35
2025-11-24T15:58:32.526526,dog_0314.jpg,21600,48119,106.88
2025-11-24T15:58:32.833541,dog_0315.jpg,29428,40784,262.91
2025-11-24T15:58:33.158662,dog_0316.jpg,61239,78024,313.55
2025-11-24T15:58:33.286773,dog_0317.jpg,27981,61598,119.22
2025-11-24T15:58:33.422993,dog_0318.jpg,67581,70462,128.12
2025-11-24T15:58:33.563527,dog_0319.jpg,22066,67323,132.16
2025-11-24T15:58:33.701651,dog_0320.jpg,25872,43632,126.83
2025-11-24T15:58:33.850314,dog_0321.jpg,41511,46927,141.17
2025-11-24T15:58:34.013321,dog_0322.jpg,17016,32274,157.67
2025-11-24T15:58:34.127096,dog_0323.jpg,11117,37581,108.19
2025-11-24T15:58:34.255031,dog_0324.jpg,51750,48634,121.92
2025-11-24T15:58:34.395978,dog_0325.jpg,65023,58650,130.92
2025-11-24T15:58:34.534016,dog_0326.jpg,65174,56583,128.36
2025-11-24T15:58:34.707917,dog_0327.jpg,70585,58514,150.52
2025-11-24T15:58:34.808381,dog_0328.jpg,57625,51840,83.27
2025-11-24T15:58:34.887186,dog_0329.jpg,25368,49826,73.28
2025-11-24T15:58:34.983519,dog_0330.jpg,16284,40847,92.66
2025-11-24T15:58:35.081455,dog_0331.jpg,53866,54389,92.01
2025-11-24T15:58:35.300055,dog_0332.jpg,25757,52136,211.17
2025-11-24T15:58:35.380246,dog_0333.jpg,18421,37397,71.49
2025-11-24T15:58:35.466978,dog_0334.jpg,54548,69231,76.98
2025-11-24T15:58:35.596509,dog_0335.jpg,72882,71124,124.54
2025-11-24T15:58:35.725735,dog_0336.jpg,81889,69808,125.08
2025-11-24T15:58:35.841914,dog_0337.jpg,20224,60722,109.39
2025-11-24T15:58:35.982022,dog_0338.jpg,39653,43189,124.24
2025-11-24T15:58:36.046396,dog_0339.jpg,36228,56601,63.93
2025-11-24T15:58:36.224866,dog_0340.jpg,110991,108995,165.97
2025-11-24T15:58:36.342804,dog_0341.jpg,13029,47003,104.17
2025-11-24T15:58:36.489261,dog_0342.jpg,37523,47667,135.41
2025-11-24T15:58:36.622606,dog_0343.jpg,41473,78735,126.10
2025-11-24T15:58:36.741366,dog_0344.jpg,14098,56392,109.89
2025-11-24T15:58:36.824877,dog_0345.jpg,54216,42166,77.98
2025-11-24T15:58:36.957969,dog_0346.jpg,102341,97821,124.84
2025-11-24T15:58:37.122761,dog_0347.jpg,24354,58074,158.25
2025-11-24T15:58:37.200353,dog_0348.jpg,36400,92569,68.34
2025-11-24T15:58:37.307792,dog_0349.jpg,60202,74694,95.16
2025-11-24T15:58:37.380366,dog_0350.jpg,9935,34742,67.14
2025-11-24T15:58:37.451568,dog_0351.jpg,26832,54125,76.12
2025-11-24T15:58:37.603122,dog_0352.jpg,24847,45311,136.85
2025-11-24T15:58:37.719679,dog_0353.jpg,41655,59881,103.34
2025-11-24T15:58:37.849375,dog_0354.jpg,8474,24318,88.25
2025-11-24T15:58:37.921816,dog_0355.jpg,18729,41666,65.28
2025-11-24T15:58:38.007358,dog_0356.jpg,17451,43801,75.24
2025-11-24T15:58:38.089950,dog_0357.jpg,28916,35497,77.62
2025-11-24T15:58:38.288788,dog_0358.jpg,34172,35884,193.46
2025-11-24T15:58:38.389852,dog_0359.jpg,44412,45393,93.40
2025-11-24T15:58:38.479759,dog_0360.jpg,90234,89029,83.71
2025-11-24T15:58:38.601985,dog_0361.jpg,51681,61616,92.38
2025-11-24T15:58:38.678356,dog_0362.jpg,73644,79747,74.62
2025-11-24T15:58:38.757456,dog_0363.jpg,28624,58206,73.68
2025-11-24T15:58:38.870660,dog_0364.jpg,61993,55977,103.02
2025-11-24T15:58:38.976467,dog_0365.jpg,37440,57642,94.53
2025-11-24T15:58:39.056943,dog_0366.jpg,15246,44252,75.76
2025-11-24T15:58:39.145984,dog_0367.jpg,45760,65197,82.26
2025-11-24T15:58:39.236089,dog_0368.jpg,40914,53559,81.81
2025-11-24T15:58:39.335290,dog_0369.jpg,31841,45808,96.27
2025-11-24T15:58:39.457640,dog_0370.jpg,57654,53717,112.68
2025-11-24T15:58:39.575023,dog_0371.jpg,70980,66931,110.89
2025-11-24T15:58:39.652541,dog_0372.jpg,37828,60438,67.13
2025-11-24T15:58:39.734529,dog_0373.jpg,101252,85616,73.29
2025-11-24T15:58:39.826510,dog_0374.jpg,41373,44208,86.34
2025-11-24T15:58:39.917075,dog_0375.jpg,65254,66392,82.17
2025-11-24T15:58:40.061637,dog_0376.jpg,40185,57832,131.69
2025-11-24T15:58:40.192596,dog_0377.jpg,30041,59452,120.41
2025-11-24T15:58:40.286369,dog_0378.jpg,51903,44025,87.68
2025-11-24T15:58:40.366864,dog_0379.jpg,30874,51983,73.74
2025-11-24T15:58:40.485858,dog_0380.jpg,27691,61275,107.98
2025-11-24T15:58:40.570464,dog_0381.jpg,40546,44791,78.53
2025-11-24T15:58:40.670636,dog_0382.jpg,69550,97007,98.13
2025-11-24T15:58:40.836185,dog_0383.jpg,17862,43343,148.69
2025-11-24T15:58:40.933467,dog_0384.jpg,13176,29190,77.23
2025-11-24T15:58:41.054431,dog_0385.jpg,98442,92581,110.48
2025-11-24T15:58:41.168091,dog_0386.jpg,80322,70591,108.71
